Site,1dist,2dist,3dist,4dist,5dist,11dist,12dist,13dist,14dist,21dist,22dist,23dist,24dist,31dist,32dist,33dist,41dist,42dist,51dist,52dist,111dist,112dist,121dist,122dist,123dist,124dist,131dist,133dist,141dist,142dist,211dist,221dist,231dist,242dist,243dist,311dist,312dist,313dist,322dist,324dist,331dist,412dist,423dist,511dist,512dist,523dist,111surf,112surf,121surf,122surf,123surf,124surf,131surf,132,133surf,141surf,142surf,211surf,212,213,221surf,222,223,231surf,241,242surf,243surf,244,311surf,312surf,313surf,321,322surf,323,324surf,331surf,332,333,334,335,411,412surf,421,422,423surf,511surf,512surf,521,522,523surf,1surf,11surf,12surf,13surf,14surf,2surf,21surf,22surf,23surf,24surf,3surf,31surf,32surf,33surf,4surf,41surf,42surf,5surf,51surf,52surf,REF....SUBSTANCE,PERIOD,X6.benzylaminopurine,Aclonifen,Ametoctradin,Anthraquinone,Azoxystrobin,Benalaxyl,Boscalid,Captan,Carbendazim,Chlorothalonil,Chlorpropham,Chlorpyrifos.methyl,Clethodim,Cyflufenamid,Cymoxanil,Cyprodinil,Difenoconazole,Dimethomorph,Dimoxystrobin,Dodine,Ethofumesate,Fenoxycarb,Fenpropathrin,Fenpropimorph,Flonicamid,Fluazifop,Fluazinam,Fludioxonil,Fluopicolide,Fluopyram,Flupyradifurone,Flutolanil,Fluxapyroxad,Indoxacarb,Isofetamid,Metalaxyl,Metamitron,Methiocarb_total,Methoxyfenozide,Metobromuron,Metolachlor,Metrafenone,Penconazole,Pendimethalin,Phenmedipham,Phosmet,Pirimicarb,Prochloraz,Propyzamide,Prosulfocarb,Prothioconazole_d,Pyraclostrobin,Pyrimethanil,Quinoxyfen,Spinosad,Spirotetramat,Spiroxamine,Tau.fluvalinate,Tebuconazole,Tebufenozide,Tetraconazole,Thiabendazole,Thiacloprid,Thiophanate.methyl,Tri.allate,Trifloxystrobin,Zoxamide,Benfluralin,Benzovindiflupyr,Chlorantraniliprole,Coumaphos,Cyazofamid,Diphenylamine,Fenbuconazole,Fenpropidin,Nicosulfuron,Piperonylbutoxide,Prosulfuron,Simazine,Terbuthylazine,Deet,Dieldrin,Diflufenican,Epoxiconazole,Fenamidone,Mandipropamid,Propamocarb,Trifluralin,Cycloate,Pentachloroanisol,Propiconazole,Bupirimate,Etofenprox,Fenhexamid,Metconazole,Flucythrinate,Benthiavalicarb.iso,Cyflumetofen,Ethirimol,Imidacloprid,Propanil,Iprovalicarb,Hexaconazole,Methabenzthiazuron,Chlorotoluron,Propargite,Aldrin,Cyanofenphos,Cypermethrin,Pencycuron,X2.phenylphenol,Famoxadone,Tetradifon,Flufenacet,SEASON_x,Fungicide,Insecticide,Herbicide,Other_pesticides,LMR_Fungicide,LMR_Insecticide,LMR_Herbicide,LMR_Other_pesticides,Lead,Cadmium,Arsenic,Mercury,Copper,Chrome,Zinc,SEASON_y,Limit_Lead,Limit_Cadmium,Limit_Arsenic,Limit_Mercury,Limit_Copper,Presence_Lead,Presence_Cadmium,Presence_Arsenic,Presence_Mercury,Presence_Copper
B0039,316.14520437752566,966.560587800186,663.948530917512,844.097621683409,984.07639841379,112.213068762443,-1.0,-1.0,724.009475607691,1164.699721902159,-1.0,474.872369109748,998.3639046290174,-1.0,-1.0,663.948530917512,-1.0,844.097621683409,-1.0,984.07639841379,224.426137524886,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,724.009475607691,1164.699721902159,-1.0,474.872369109748,1209.6513334082802,575.789047070492,-1.0,-1.0,-1.0,-1.0,-1.0,663.948530917512,-1.0,844.097621683409,-1.0,-1.0,984.07639841379,695285.091278076,2951602.03225708,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,460938.447814941,701199.262268066,0,0,0.0,0,0,287193.847686768,0,218262.696289062,287158.695159912,0,0.0,0.0,0.0,0,0.0,0,0.0,354435.544464111,0,0,0,0,0,0.0,0,0,348763.866577148,0.0,0.0,0,0,763743.869049072,4107825.571350097,3646887.123535156,0.0,0.0,460938.447814941,1493814.501403808,701199.262268066,0.0,287193.847686768,505421.391448974,354435.544464111,0.0,0.0,354435.544464111,348763.866577148,0.0,348763.866577148,763743.869049072,0.0,763743.869049072,B0039,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,P1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.034,0.0,0.0,5.5,0.067,38.0,0.0,False,False,False,False,False,True,True,False,False,True
B0039,316.14520437752566,966.560587800186,663.948530917512,844.097621683409,984.07639841379,112.213068762443,-1.0,-1.0,724.009475607691,1164.699721902159,-1.0,474.872369109748,998.3639046290174,-1.0,-1.0,663.948530917512,-1.0,844.097621683409,-1.0,984.07639841379,224.426137524886,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,724.009475607691,1164.699721902159,-1.0,474.872369109748,1209.6513334082802,575.789047070492,-1.0,-1.0,-1.0,-1.0,-1.0,663.948530917512,-1.0,844.097621683409,-1.0,-1.0,984.07639841379,695285.091278076,2951602.03225708,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,460938.447814941,701199.262268066,0,0,0.0,0,0,287193.847686768,0,218262.696289062,287158.695159912,0,0.0,0.0,0.0,0,0.0,0,0.0,354435.544464111,0,0,0,0,0,0.0,0,0,348763.866577148,0.0,0.0,0,0,763743.869049072,4107825.571350097,3646887.123535156,0.0,0.0,460938.447814941,1493814.501403808,701199.262268066,0.0,287193.847686768,505421.391448974,354435.544464111,0.0,0.0,354435.544464111,348763.866577148,0.0,348763.866577148,763743.869049072,0.0,763743.869049072,B0039,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,P1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.03,0.033,0.0,7.6,0.077,37.0,1.0,False,False,False,False,False,True,True,True,False,True
B0039,316.14520437752566,966.560587800186,663.948530917512,844.097621683409,984.07639841379,112.213068762443,-1.0,-1.0,724.009475607691,1164.699721902159,-1.0,474.872369109748,998.3639046290174,-1.0,-1.0,663.948530917512,-1.0,844.097621683409,-1.0,984.07639841379,224.426137524886,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,724.009475607691,1164.699721902159,-1.0,474.872369109748,1209.6513334082802,575.789047070492,-1.0,-1.0,-1.0,-1.0,-1.0,663.948530917512,-1.0,844.097621683409,-1.0,-1.0,984.07639841379,695285.091278076,2951602.03225708,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,460938.447814941,701199.262268066,0,0,0.0,0,0,287193.847686768,0,218262.696289062,287158.695159912,0,0.0,0.0,0.0,0,0.0,0,0.0,354435.544464111,0,0,0,0,0,0.0,0,0,348763.866577148,0.0,0.0,0,0,763743.869049072,4107825.571350097,3646887.123535156,0.0,0.0,460938.447814941,1493814.501403808,701199.262268066,0.0,287193.847686768,505421.391448974,354435.544464111,0.0,0.0,354435.544464111,348763.866577148,0.0,348763.866577148,763743.869049072,0.0,763743.869049072,B0039,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,P1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.062,0.1,0.0,7.2,0.06,36.0,2.0,False,False,False,False,False,True,True,True,False,True
B0039,316.14520437752566,966.560587800186,663.948530917512,844.097621683409,984.07639841379,112.213068762443,-1.0,-1.0,724.009475607691,1164.699721902159,-1.0,474.872369109748,998.3639046290174,-1.0,-1.0,663.948530917512,-1.0,844.097621683409,-1.0,984.07639841379,224.426137524886,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,724.009475607691,1164.699721902159,-1.0,474.872369109748,1209.6513334082802,575.789047070492,-1.0,-1.0,-1.0,-1.0,-1.0,663.948530917512,-1.0,844.097621683409,-1.0,-1.0,984.07639841379,695285.091278076,2951602.03225708,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,460938.447814941,701199.262268066,0,0,0.0,0,0,287193.847686768,0,218262.696289062,287158.695159912,0,0.0,0.0,0.0,0,0.0,0,0.0,354435.544464111,0,0,0,0,0,0.0,0,0,348763.866577148,0.0,0.0,0,0,763743.869049072,4107825.571350097,3646887.123535156,0.0,0.0,460938.447814941,1493814.501403808,701199.262268066,0.0,287193.847686768,505421.391448974,354435.544464111,0.0,0.0,354435.544464111,348763.866577148,0.0,348763.866577148,763743.869049072,0.0,763743.869049072,B0039,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.034,0.0,0.0,5.5,0.067,38.0,0.0,False,False,False,False,False,True,True,False,False,True
B0039,316.14520437752566,966.560587800186,663.948530917512,844.097621683409,984.07639841379,112.213068762443,-1.0,-1.0,724.009475607691,1164.699721902159,-1.0,474.872369109748,998.3639046290174,-1.0,-1.0,663.948530917512,-1.0,844.097621683409,-1.0,984.07639841379,224.426137524886,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,724.009475607691,1164.699721902159,-1.0,474.872369109748,1209.6513334082802,575.789047070492,-1.0,-1.0,-1.0,-1.0,-1.0,663.948530917512,-1.0,844.097621683409,-1.0,-1.0,984.07639841379,695285.091278076,2951602.03225708,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,460938.447814941,701199.262268066,0,0,0.0,0,0,287193.847686768,0,218262.696289062,287158.695159912,0,0.0,0.0,0.0,0,0.0,0,0.0,354435.544464111,0,0,0,0,0,0.0,0,0,348763.866577148,0.0,0.0,0,0,763743.869049072,4107825.571350097,3646887.123535156,0.0,0.0,460938.447814941,1493814.501403808,701199.262268066,0.0,287193.847686768,505421.391448974,354435.544464111,0.0,0.0,354435.544464111,348763.866577148,0.0,348763.866577148,763743.869049072,0.0,763743.869049072,B0039,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.03,0.033,0.0,7.6,0.077,37.0,1.0,False,False,False,False,False,True,True,True,False,True
B0039,316.14520437752566,966.560587800186,663.948530917512,844.097621683409,984.07639841379,112.213068762443,-1.0,-1.0,724.009475607691,1164.699721902159,-1.0,474.872369109748,998.3639046290174,-1.0,-1.0,663.948530917512,-1.0,844.097621683409,-1.0,984.07639841379,224.426137524886,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,724.009475607691,1164.699721902159,-1.0,474.872369109748,1209.6513334082802,575.789047070492,-1.0,-1.0,-1.0,-1.0,-1.0,663.948530917512,-1.0,844.097621683409,-1.0,-1.0,984.07639841379,695285.091278076,2951602.03225708,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,460938.447814941,701199.262268066,0,0,0.0,0,0,287193.847686768,0,218262.696289062,287158.695159912,0,0.0,0.0,0.0,0,0.0,0,0.0,354435.544464111,0,0,0,0,0,0.0,0,0,348763.866577148,0.0,0.0,0,0,763743.869049072,4107825.571350097,3646887.123535156,0.0,0.0,460938.447814941,1493814.501403808,701199.262268066,0.0,287193.847686768,505421.391448974,354435.544464111,0.0,0.0,354435.544464111,348763.866577148,0.0,348763.866577148,763743.869049072,0.0,763743.869049072,B0039,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.062,0.1,0.0,7.2,0.06,36.0,2.0,False,False,False,False,False,True,True,True,False,True
B0039,316.14520437752566,966.560587800186,663.948530917512,844.097621683409,984.07639841379,112.213068762443,-1.0,-1.0,724.009475607691,1164.699721902159,-1.0,474.872369109748,998.3639046290174,-1.0,-1.0,663.948530917512,-1.0,844.097621683409,-1.0,984.07639841379,224.426137524886,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,724.009475607691,1164.699721902159,-1.0,474.872369109748,1209.6513334082802,575.789047070492,-1.0,-1.0,-1.0,-1.0,-1.0,663.948530917512,-1.0,844.097621683409,-1.0,-1.0,984.07639841379,695285.091278076,2951602.03225708,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,460938.447814941,701199.262268066,0,0,0.0,0,0,287193.847686768,0,218262.696289062,287158.695159912,0,0.0,0.0,0.0,0,0.0,0,0.0,354435.544464111,0,0,0,0,0,0.0,0,0,348763.866577148,0.0,0.0,0,0,763743.869049072,4107825.571350097,3646887.123535156,0.0,0.0,460938.447814941,1493814.501403808,701199.262268066,0.0,287193.847686768,505421.391448974,354435.544464111,0.0,0.0,354435.544464111,348763.866577148,0.0,348763.866577148,763743.869049072,0.0,763743.869049072,B0039,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145,0.0,P3,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.28,0.034,0.0,0.0,5.5,0.067,38.0,0.0,False,False,False,False,False,True,True,False,False,True
B0039,316.14520437752566,966.560587800186,663.948530917512,844.097621683409,984.07639841379,112.213068762443,-1.0,-1.0,724.009475607691,1164.699721902159,-1.0,474.872369109748,998.3639046290174,-1.0,-1.0,663.948530917512,-1.0,844.097621683409,-1.0,984.07639841379,224.426137524886,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,724.009475607691,1164.699721902159,-1.0,474.872369109748,1209.6513334082802,575.789047070492,-1.0,-1.0,-1.0,-1.0,-1.0,663.948530917512,-1.0,844.097621683409,-1.0,-1.0,984.07639841379,695285.091278076,2951602.03225708,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,460938.447814941,701199.262268066,0,0,0.0,0,0,287193.847686768,0,218262.696289062,287158.695159912,0,0.0,0.0,0.0,0,0.0,0,0.0,354435.544464111,0,0,0,0,0,0.0,0,0,348763.866577148,0.0,0.0,0,0,763743.869049072,4107825.571350097,3646887.123535156,0.0,0.0,460938.447814941,1493814.501403808,701199.262268066,0.0,287193.847686768,505421.391448974,354435.544464111,0.0,0.0,354435.544464111,348763.866577148,0.0,348763.866577148,763743.869049072,0.0,763743.869049072,B0039,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145,0.0,P3,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.13,0.03,0.033,0.0,7.6,0.077,37.0,1.0,False,False,False,False,False,True,True,True,False,True
B0039,316.14520437752566,966.560587800186,663.948530917512,844.097621683409,984.07639841379,112.213068762443,-1.0,-1.0,724.009475607691,1164.699721902159,-1.0,474.872369109748,998.3639046290174,-1.0,-1.0,663.948530917512,-1.0,844.097621683409,-1.0,984.07639841379,224.426137524886,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,724.009475607691,1164.699721902159,-1.0,474.872369109748,1209.6513334082802,575.789047070492,-1.0,-1.0,-1.0,-1.0,-1.0,663.948530917512,-1.0,844.097621683409,-1.0,-1.0,984.07639841379,695285.091278076,2951602.03225708,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,460938.447814941,701199.262268066,0,0,0.0,0,0,287193.847686768,0,218262.696289062,287158.695159912,0,0.0,0.0,0.0,0,0.0,0,0.0,354435.544464111,0,0,0,0,0,0.0,0,0,348763.866577148,0.0,0.0,0,0,763743.869049072,4107825.571350097,3646887.123535156,0.0,0.0,460938.447814941,1493814.501403808,701199.262268066,0.0,287193.847686768,505421.391448974,354435.544464111,0.0,0.0,354435.544464111,348763.866577148,0.0,348763.866577148,763743.869049072,0.0,763743.869049072,B0039,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145,0.0,P3,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.096,0.062,0.1,0.0,7.2,0.06,36.0,2.0,False,False,False,False,False,True,True,True,False,True
B0041,750.8341786296223,701.8093437541337,1491.36839309045,-1.0,-1.0,350.6847781633545,1169.09058993813,-1.0,1132.87656825365,601.2569077297455,-1.0,1037.7126396301744,432.94100522768485,-1.0,-1.0,1491.36839309045,-1.0,-1.0,-1.0,-1.0,701.369556326709,0.0,1169.09058993813,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1132.87656825365,601.2569077297455,-1.0,1037.7126396301744,617.310949177249,64.2011173285567,-1.0,-1.0,-1.0,-1.0,-1.0,1491.36839309045,-1.0,-1.0,-1.0,-1.0,-1.0,274290.186706543,2904582.32806396,180206.404571533,0.0,0.0,0.0,0.0,0,0.0,0.0,207060.823608398,1572589.85525513,0,0,0.0,0,0,415080.437347412,0,1226166.97497559,287158.695159912,0,0.0,0.0,0.0,0,0.0,0,0.0,1447.64553833008,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,3566139.7429504343,3178872.514770503,180206.404571533,0.0,207060.823608398,3500995.962738044,1572589.85525513,0.0,415080.437347412,1513325.6701355018,1447.64553833008,0.0,0.0,1447.64553833008,0.0,0.0,0.0,0.0,0.0,0.0,B0041,2020.0,0.0,0.0052,0.0,0.0,0.0,0.0,0.0,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.37,0.13,0.11,0.0,9.2,0.17,52.0,0.0,False,False,False,False,False,True,True,True,False,True
B0041,750.8341786296223,701.8093437541337,1491.36839309045,-1.0,-1.0,350.6847781633545,1169.09058993813,-1.0,1132.87656825365,601.2569077297455,-1.0,1037.7126396301744,432.94100522768485,-1.0,-1.0,1491.36839309045,-1.0,-1.0,-1.0,-1.0,701.369556326709,0.0,1169.09058993813,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1132.87656825365,601.2569077297455,-1.0,1037.7126396301744,617.310949177249,64.2011173285567,-1.0,-1.0,-1.0,-1.0,-1.0,1491.36839309045,-1.0,-1.0,-1.0,-1.0,-1.0,274290.186706543,2904582.32806396,180206.404571533,0.0,0.0,0.0,0.0,0,0.0,0.0,207060.823608398,1572589.85525513,0,0,0.0,0,0,415080.437347412,0,1226166.97497559,287158.695159912,0,0.0,0.0,0.0,0,0.0,0,0.0,1447.64553833008,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,3566139.7429504343,3178872.514770503,180206.404571533,0.0,207060.823608398,3500995.962738044,1572589.85525513,0.0,415080.437347412,1513325.6701355018,1447.64553833008,0.0,0.0,1447.64553833008,0.0,0.0,0.0,0.0,0.0,0.0,B0041,2020.0,0.0,0.0052,0.0,0.0,0.0,0.0,0.0,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P1,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.2,0.033,0.053,0.0,7.2,0.098,34.0,1.0,False,False,False,False,False,True,True,True,False,True
